ID,ID2,Item Title,Final URL,Image URL,Item Subtitle,Item Description,Item Category,Price
"Chevrolet Silverado","3GCPCREC7HG120284","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Crew_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2810975553","http://inventory-dmg.assets-cdk.com/4/4/9/14179383944.jpg","Silverado","MSRP: $46,215.00  
Incremental Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Incremental Consumer Cash Program 17-40AC expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","44715 USD"
"Chevrolet Silverado","3GCPCREC8HG136655","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Crew_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2819628753","http://inventory-dmg.assets-cdk.com/8/8/9/13402912988.jpg","Silverado","MSRP: $46,215.00  
Incremental Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Incremental Consumer Cash Program 17-40AC expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","44715 USD"
"Chevrolet Silverado","3GCPCREC9HG135949","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Crew_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2931682783","http://inventory-dmg.assets-cdk.com/1/1/8/13884059811.jpg","Silverado","MSRP: $46,610.00  
Incremental Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Incremental Consumer Cash Program 17-40AC expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","41381 USD"
"Chevrolet Silverado","3GCPCRECXHG328112","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Crew_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2947120773","http://inventory-dmg.assets-cdk.com/6/5/6/14045140656.jpg","Silverado","MSRP: $46,750.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","44050 USD"
"Chevrolet Silverado","3GCPCREC6HG331881","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Crew_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2966398743","http://inventory-dmg.assets-cdk.com/0/1/1/14350621110.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","44225 USD"
"Chevrolet Silverado","3GCPCSEC6HG131641","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Crew_Cab_Standard_Box_2_Wheel_Drive_LTZ-Austin-TX/2849761973","http://inventory-dmg.assets-cdk.com/9/2/3/13546207329.jpg","Silverado","MSRP: $49,710.00  
Incremental Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Incremental Consumer Cash Program 17-40AC expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","48210 USD"
"Chevrolet Silverado","1GCRCPEH4HZ283810","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_Custom-Austin-TX/2956905733","http://inventory-dmg.assets-cdk.com/7/4/6/14224212647.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34945 USD"
"Chevrolet Silverado","1GCRCPEH4HZ283970","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_Custom-Austin-TX/2957624153","http://inventory-dmg.assets-cdk.com/8/7/1/14218743178.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34945 USD"
"Chevrolet Silverado","1GCRCPEC8HZ296631","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_Custom-Austin-TX/2968608233","http://inventory-dmg.assets-cdk.com/6/7/4/14229110476.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34175 USD"
"Chevrolet Silverado","1GCRCPEC5HZ304183","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_Custom-Austin-TX/2968948543","http://inventory-dmg.assets-cdk.com/9/9/2/14262633299.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","34175 USD"
"Chevrolet Silverado","1GCRCNEC4HZ313154","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_LS-Austin-TX/2973946003","http://inventory-dmg.assets-cdk.com/0/1/5/14385486510.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","37440 USD"
"Chevrolet Silverado","1GCRCNEC2HZ313556","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_LS-Austin-TX/2973946023","http://inventory-dmg.assets-cdk.com/RTT/Chevrolet/2017/3297283/default/ext_GAN_deg01.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","37045 USD"
"Chevrolet Silverado","1GCRCNEC1HZ315606","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_LS-Austin-TX/2974789093","http://inventory-dmg.assets-cdk.com/3/4/6/14365836643.jpg","Silverado","Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.","New","37045 USD"
"Chevrolet Silverado","1GCRCREC9HZ110767","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2847669533","http://inventory-dmg.assets-cdk.com/5/1/4/13542423415.jpg","Silverado","MSRP: $44,175.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","42675 USD"
"Chevrolet Silverado","1GCRCREC9HZ144577","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2868764413","http://inventory-dmg.assets-cdk.com/0/6/7/14152278760.jpg","Silverado","MSRP: $41,685.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","38985 USD"
"Chevrolet Silverado","1GCRCREC1HZ146159","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2868765113","http://inventory-dmg.assets-cdk.com/1/0/7/13612669701.jpg","Silverado","MSRP: $44,095.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","41395 USD"
"Chevrolet Silverado","1GCRCREC3HZ145031","2017 Chevrolet Silverado","http://www.capitolchevy.com/VehicleDetails/new-2017-Chevrolet-Silverado_1500-Double_Cab_Standard_Box_2_Wheel_Drive_LT-Austin-TX/2872930313","http://inventory-dmg.assets-cdk.com/2/7/8/13654721872.jpg","Silverado","MSRP: $41,290.00  
Consumer Cash Program (Exp.02/28/2017): $1,000.00  
Chevrolet Bonus Cash Program (Exp.02/28/2017): $500.00  
  
Looking to purchase? You are in luck. Capitol Chevrolet can help you save. Regardless of what you are looking for, we have a huge selection of new, used and Certified Pre-owned vehicles to choose from. In business for more than 80 Years, we are Austin's Original Chevy Store! For your best deal, call the number in this listing and ask for our Internet Sales Team, or visit CapitolChevy.com.   
  
Consumer Cash Program 17-40ACA expires:2/28/2017 Chevrolet Bonus Cash Program 17-40AP expires:2/28/2017 Tax, title, license, dealer fees and optional equipment extra. Residency restrictions apply. See dealer for details.","New","38590 USD"
